Int_optimized,Int_unoptimized,two_theta_optimized,two_theta_unoptimized
0,0,51.208,51.208
0,1,51.21,51.21
2,0,51.212,51.212
0,2,51.214,51.214
1,0,51.216,51.216
0,2,51.218,51.218
3,0,51.22,51.22
0,1,51.222,51.222
1,1,51.224,51.224
0,1,51.226,51.226
0,1,51.228,51.228
0,0,51.23,51.23
2,2,51.232,51.232
0,2,51.234,51.234
2,0,51.236,51.236
2,0,51.238,51.238
1,1,51.24,51.24
1,0,51.242,51.242
0,0,51.244,51.244
0,2,51.246,51.246
0,0,51.248,51.248
1,3,51.25,51.25
1,2,51.252,51.252
2,1,51.254,51.254
0,2,51.256,51.256
1,1,51.258,51.258
0,1,51.26,51.26
1,0,51.262,51.262
2,1,51.264,51.264
0,0,51.266,51.266
1,2,51.268,51.268
1,0,51.27,51.27
0,1,51.272,51.272
1,2,51.274,51.274
1,0,51.276,51.276
3,2,51.278,51.278
1,1,51.28,51.28
1,0,51.282,51.282
0,0,51.284,51.284
0,0,51.286,51.286
0,0,51.288,51.288
0,0,51.29,51.29
3,1,51.292,51.292
0,1,51.294,51.294
0,0,51.296,51.296
0,1,51.298,51.298
1,0,51.3,51.3
1,0,51.302,51.302
0,0,51.304,51.304
1,1,51.306,51.306
0,1,51.308,51.308
3,0,51.31,51.31
1,0,51.312,51.312
0,1,51.314,51.314
1,0,51.316,51.316
2,1,51.318,51.318
0,0,51.32,51.32
2,1,51.322,51.322
1,1,51.324,51.324
0,0,51.326,51.326
0,1,51.328,51.328
1,1,51.33,51.33
3,0,51.332,51.332
2,1,51.334,51.334
1,1,51.336,51.336
1,0,51.338,51.338
2,0,51.34,51.34
1,2,51.342,51.342
2,0,51.344,51.344
1,1,51.346,51.346
0,0,51.348,51.348
2,2,51.35,51.35
0,0,51.352,51.352
1,1,51.354,51.354
0,1,51.356,51.356
3,1,51.358,51.358
0,1,51.36,51.36
2,3,51.362,51.362
0,0,51.364,51.364
2,1,51.366,51.366
1,0,51.368,51.368
1,0,51.37,51.37
0,0,51.372,51.372
1,0,51.374,51.374
1,1,51.376,51.376
0,0,51.378,51.378
2,0,51.38,51.38
0,0,51.382,51.382
1,1,51.384,51.384
1,1,51.386,51.386
3,1,51.388,51.388
1,2,51.39,51.39
1,2,51.392,51.392
0,0,51.394,51.394
1,1,51.396,51.396
3,1,51.398,51.398
3,0,51.4,51.4
2,0,51.402,51.402
2,0,51.404,51.404
0,2,51.406,51.406
1,0,51.408,51.408
1,0,51.41,51.41
0,1,51.412,51.412
1,0,51.414,51.414
2,1,51.416,51.416
0,0,51.418,51.418
2,1,51.42,51.42
1,2,51.422,51.422
0,4,51.424,51.424
0,1,51.426,51.426
2,0,51.428,51.428
1,2,51.43,51.43
2,0,51.432,51.432
1,1,51.434,51.434
2,1,51.436,51.436
2,1,51.438,51.438
1,1,51.44,51.44
0,0,51.442,51.442
2,1,51.444,51.444
0,1,51.446,51.446
3,2,51.448,51.448
1,2,51.45,51.45
0,1,51.452,51.452
1,0,51.454,51.454
1,0,51.456,51.456
0,3,51.458,51.458
1,1,51.46,51.46
3,1,51.462,51.462
1,1,51.464,51.464
0,0,51.466,51.466
0,0,51.468,51.468
0,0,51.47,51.47
1,0,51.472,51.472
1,0,51.474,51.474
1,1,51.476,51.476
1,0,51.478,51.478
0,1,51.48,51.48
1,0,51.482,51.482
1,0,51.484,51.484
0,0,51.486,51.486
1,2,51.488,51.488
1,0,51.49,51.49
1,0,51.492,51.492
0,0,51.494,51.494
2,0,51.496,51.496
0,0,51.498,51.498
1,2,51.5,51.5
0,0,51.502,51.502
2,1,51.504,51.504
2,0,51.506,51.506
2,0,51.508,51.508
1,0,51.51,51.51
0,0,51.512,51.512
0,2,51.514,51.514
0,0,51.516,51.516
2,0,51.518,51.518
0,0,51.52,51.52
0,0,51.522,51.522
0,0,51.524,51.524
1,0,51.526,51.526
1,1,51.528,51.528
2,1,51.53,51.53
0,1,51.532,51.532
0,0,51.534,51.534
0,1,51.536,51.536
1,1,51.538,51.538
0,1,51.54,51.54
3,0,51.542,51.542
1,1,51.544,51.544
1,1,51.546,51.546
2,1,51.548,51.548
1,1,51.55,51.55
0,1,51.552,51.552
1,0,51.554,51.554
1,1,51.556,51.556
0,1,51.558,51.558
1,1,51.56,51.56
3,0,51.562,51.562
0,1,51.564,51.564
1,0,51.566,51.566
1,1,51.568,51.568
0,0,51.57,51.57
0,0,51.572,51.572
1,0,51.574,51.574
1,2,51.576,51.576
0,0,51.578,51.578
0,2,51.58,51.58
1,0,51.582,51.582
0,0,51.584,51.584
1,3,51.586,51.586
0,0,51.588,51.588
2,0,51.59,51.59
1,1,51.592,51.592
1,0,51.594,51.594
5,1,51.596,51.596
3,0,51.598,51.598
0,0,51.6,51.6
1,0,51.602,51.602
0,0,51.604,51.604
1,1,51.606,51.606
1,0,51.608,51.608
1,1,51.61,51.61
1,1,51.612,51.612
1,1,51.614,51.614
1,1,51.616,51.616
1,0,51.618,51.618
1,0,51.62,51.62
0,1,51.622,51.622
1,1,51.624,51.624
0,0,51.626,51.626
0,1,51.628,51.628
0,1,51.63,51.63
1,0,51.632,51.632
0,1,51.634,51.634
1,0,51.636,51.636
0,3,51.638,51.638
2,0,51.64,51.64
1,4,51.642,51.642
1,0,51.644,51.644
0,0,51.646,51.646
1,1,51.648,51.648
1,1,51.65,51.65
0,1,51.652,51.652
0,2,51.654,51.654
0,1,51.656,51.656
1,0,51.658,51.658
1,0,51.66,51.66
0,0,51.662,51.662
0,0,51.664,51.664
0,1,51.666,51.666
0,0,51.668,51.668
1,0,51.67,51.67
0,1,51.672,51.672
1,1,51.674,51.674
1,1,51.676,51.676
2,1,51.678,51.678
1,1,51.68,51.68
1,1,51.682,51.682
3,0,51.684,51.684
1,1,51.686,51.686
1,1,51.688,51.688
2,0,51.69,51.69
0,0,51.692,51.692
0,5,51.694,51.694
0,0,51.696,51.696
2,0,51.698,51.698
1,1,51.7,51.7
1,1,51.702,51.702
0,2,51.704,51.704
0,0,51.706,51.706
0,0,51.708,51.708
0,1,51.71,51.71
1,0,51.712,51.712
1,2,51.714,51.714
0,0,51.716,51.716
0,2,51.718,51.718
0,0,51.72,51.72
1,0,51.722,51.722
2,0,51.724,51.724
0,3,51.726,51.726
1,0,51.728,51.728
1,1,51.73,51.73
2,0,51.732,51.732
0,2,51.734,51.734
0,2,51.736,51.736
1,1,51.738,51.738
1,1,51.74,51.74
2,3,51.742,51.742
1,0,51.744,51.744
0,2,51.746,51.746
0,0,51.748,51.748
0,2,51.75,51.75
0,0,51.752,51.752
0,1,51.754,51.754
0,0,51.756,51.756
1,1,51.758,51.758
0,2,51.76,51.76
0,0,51.762,51.762
0,1,51.764,51.764
1,0,51.766,51.766
3,1,51.768,51.768
2,1,51.77,51.77
0,0,51.772,51.772
3,1,51.774,51.774
0,1,51.776,51.776
1,0,51.778,51.778
0,0,51.78,51.78
0,0,51.782,51.782
0,0,51.784,51.784
0,0,51.786,51.786
1,0,51.788,51.788
2,4,51.79,51.79
1,1,51.792,51.792
1,1,51.794,51.794
1,3,51.796,51.796
0,3,51.798,51.798
0,3,51.8,51.8
0,1,51.802,51.802
1,1,51.804,51.804
1,0,51.806,51.806
0,0,51.808,51.808
0,0,51.81,51.81
0,1,51.812,51.812
1,0,51.814,51.814
1,0,51.816,51.816
2,0,51.818,51.818
0,1,51.82,51.82
2,1,51.822,51.822
2,0,51.824,51.824
2,0,51.826,51.826
0,1,51.828,51.828
0,1,51.83,51.83
1,1,51.832,51.832
1,0,51.834,51.834
0,1,51.836,51.836
1,0,51.838,51.838
2,1,51.84,51.84
0,1,51.842,51.842
2,2,51.844,51.844
0,0,51.846,51.846
0,0,51.848,51.848
3,1,51.85,51.85
1,0,51.852,51.852
2,0,51.854,51.854
0,0,51.856,51.856
1,4,51.858,51.858
0,0,51.86,51.86
0,1,51.862,51.862
1,0,51.864,51.864
0,0,51.866,51.866
1,2,51.868,51.868
0,0,51.87,51.87
2,0,51.872,51.872
2,0,51.874,51.874
1,1,51.876,51.876
1,1,51.878,51.878
1,0,51.88,51.88
1,1,51.882,51.882
0,2,51.884,51.884
0,0,51.886,51.886
1,0,51.888,51.888
1,3,51.89,51.89
1,0,51.892,51.892
4,2,51.894,51.894
1,0,51.896,51.896
1,2,51.898,51.898
0,0,51.9,51.9
0,0,51.902,51.902
0,3,51.904,51.904
1,1,51.906,51.906
0,1,51.908,51.908
1,2,51.91,51.91
0,0,51.912,51.912
3,0,51.914,51.914
0,1,51.916,51.916
0,1,51.918,51.918
0,2,51.92,51.92
1,1,51.922,51.922
0,3,51.924,51.924
0,1,51.926,51.926
2,2,51.928,51.928
0,0,51.93,51.93
0,1,51.932,51.932
2,3,51.934,51.934
0,1,51.936,51.936
0,3,51.938,51.938
1,0,51.94,51.94
0,1,51.942,51.942
2,0,51.944,51.944
0,1,51.946,51.946
1,0,51.948,51.948
0,1,51.95,51.95
1,0,51.952,51.952
0,2,51.954,51.954
1,2,51.956,51.956
0,0,51.958,51.958
1,2,51.96,51.96
1,0,51.962,51.962
1,0,51.964,51.964
0,1,51.966,51.966
0,0,51.968,51.968
0,0,51.97,51.97
0,0,51.972,51.972
1,1,51.974,51.974
1,1,51.976,51.976
0,1,51.978,51.978
0,1,51.98,51.98
1,1,51.982,51.982
0,1,51.984,51.984
3,1,51.986,51.986
0,0,51.988,51.988
1,1,51.99,51.99
0,2,51.992,51.992
1,0,51.994,51.994
0,0,51.996,51.996
0,0,51.998,51.998
0,0,52,52
2,2,52.002,52.002
1,0,52.004,52.004
1,3,52.006,52.006
1,0,52.008,52.008
0,3,52.01,52.01
0,1,52.012,52.012
0,1,52.014,52.014
0,1,52.016,52.016
0,0,52.018,52.018
1,0,52.02,52.02
1,0,52.022,52.022
0,0,52.024,52.024
1,1,52.026,52.026
1,0,52.028,52.028
2,0,52.03,52.03
2,0,52.032,52.032
1,1,52.034,52.034
2,0,52.036,52.036
1,0,52.038,52.038
0,1,52.04,52.04
0,1,52.042,52.042
2,0,52.044,52.044
0,1,52.046,52.046
0,1,52.048,52.048
0,2,52.05,52.05
0,1,52.052,52.052
2,2,52.054,52.054
2,1,52.056,52.056
1,0,52.058,52.058
0,1,52.06,52.06
0,1,52.062,52.062
1,0,52.064,52.064
0,0,52.066,52.066
1,1,52.068,52.068
0,0,52.07,52.07
0,1,52.072,52.072
1,1,52.074,52.074
0,0,52.076,52.076
1,2,52.078,52.078
0,0,52.08,52.08
0,0,52.082,52.082
3,2,52.084,52.084
1,1,52.086,52.086
0,0,52.088,52.088
0,0,52.09,52.09
0,0,52.092,52.092
1,0,52.094,52.094
0,0,52.096,52.096
1,0,52.098,52.098
0,1,52.1,52.1
0,1,52.102,52.102
1,0,52.104,52.104
1,1,52.106,52.106
1,2,52.108,52.108
1,0,52.11,52.11
0,0,52.112,52.112
1,1,52.114,52.114
0,0,52.116,52.116
1,1,52.118,52.118
0,0,52.12,52.12
0,0,52.122,52.122
0,1,52.124,52.124
1,1,52.126,52.126
2,0,52.128,52.128
1,1,52.13,52.13
0,1,52.132,52.132
0,0,52.134,52.134
0,0,52.136,52.136
1,2,52.138,52.138
3,0,52.14,52.14
3,0,52.142,52.142
0,0,52.144,52.144
0,0,52.146,52.146
1,0,52.148,52.148
3,2,52.15,52.15
0,0,52.152,52.152
0,0,52.154,52.154
0,0,52.156,52.156
3,1,52.158,52.158
0,3,52.16,52.16
2,0,52.162,52.162
1,0,52.164,52.164
0,0,52.166,52.166
1,1,52.168,52.168
2,0,52.17,52.17
1,0,52.172,52.172
1,0,52.174,52.174
3,0,52.176,52.176
0,0,52.178,52.178
2,1,52.18,52.18
0,1,52.182,52.182
0,0,52.184,52.184
1,1,52.186,52.186
2,1,52.188,52.188
0,0,52.19,52.19
0,2,52.192,52.192
3,0,52.194,52.194
0,0,52.196,52.196
0,0,52.198,52.198
0,2,52.2,52.2
1,2,52.202,52.202
0,1,52.204,52.204
1,0,52.206,52.206
1,0,52.208,52.208
0,0,52.21,52.21
2,0,52.212,52.212
0,0,52.214,52.214
0,0,52.216,52.216
1,0,52.218,52.218
1,1,52.22,52.22
0,1,52.222,52.222
0,0,52.224,52.224
1,0,52.226,52.226
0,0,52.228,52.228
2,3,52.23,52.23
0,0,52.232,52.232
0,0,52.234,52.234
1,0,52.236,52.236
0,1,52.238,52.238
0,1,52.24,52.24
0,0,52.242,52.242
1,0,52.244,52.244
1,2,52.246,52.246
0,1,52.248,52.248
0,0,52.25,52.25
1,0,52.252,52.252
1,0,52.254,52.254
1,0,52.256,52.256
1,1,52.258,52.258
3,1,52.26,52.26
0,0,52.262,52.262
0,1,52.264,52.264
0,1,52.266,52.266
1,0,52.268,52.268
0,2,52.27,52.27
1,0,52.272,52.272
0,0,52.274,52.274
0,0,52.276,52.276
2,1,52.278,52.278
0,2,52.28,52.28
1,1,52.282,52.282
0,1,52.284,52.284
2,1,52.286,52.286
0,0,52.288,52.288
1,0,52.29,52.29
1,1,52.292,52.292
1,0,52.294,52.294
0,1,52.296,52.296
0,0,52.298,52.298
0,2,52.3,52.3
1,0,52.302,52.302
0,0,52.304,52.304
0,0,52.306,52.306
0,1,52.308,52.308
1,1,52.31,52.31
0,1,52.312,52.312
1,1,52.314,52.314
3,0,52.316,52.316
1,0,52.318,52.318
1,0,52.32,52.32
1,0,52.322,52.322
0,1,52.324,52.324
0,1,52.326,52.326
2,0,52.328,52.328
0,3,52.33,52.33
0,0,52.332,52.332
0,0,52.334,52.334
0,1,52.336,52.336
0,0,52.338,52.338
1,1,52.34,52.34
1,2,52.342,52.342
0,0,52.344,52.344
0,0,52.346,52.346
1,0,52.348,52.348
0,1,52.35,52.35
0,1,52.352,52.352
0,1,52.354,52.354
0,0,52.356,52.356
1,1,52.358,52.358
2,1,52.36,52.36
0,0,52.362,52.362
0,1,52.364,52.364
0,0,52.366,52.366
2,1,52.368,52.368
0,0,52.37,52.37
0,0,52.372,52.372
0,1,52.374,52.374
0,0,52.376,52.376
0,0,52.378,52.378
1,2,52.38,52.38
1,0,52.382,52.382
0,1,52.384,52.384
0,1,52.386,52.386
1,1,52.388,52.388
1,1,52.39,52.39
1,0,52.392,52.392
0,1,52.394,52.394
1,0,52.396,52.396
1,1,52.398,52.398
0,0,52.4,52.4
0,1,52.402,52.402
0,0,52.404,52.404
1,3,52.406,52.406
0,2,52.408,52.408
1,0,52.41,52.41
1,1,52.412,52.412
1,0,52.414,52.414
1,1,52.416,52.416
0,1,52.418,52.418
0,1,52.42,52.42
1,0,52.422,52.422
2,1,52.424,52.424
0,0,52.426,52.426
0,0,52.428,52.428
0,0,52.43,52.43
0,0,52.432,52.432
1,0,52.434,52.434
0,0,52.436,52.436
0,1,52.438,52.438
1,2,52.44,52.44
0,0,52.442,52.442
1,0,52.444,52.444
0,0,52.446,52.446
2,0,52.448,52.448
0,0,52.45,52.45
2,0,52.452,52.452
0,1,52.454,52.454
0,0,52.456,52.456
1,1,52.458,52.458
2,1,52.46,52.46
0,1,52.462,52.462
2,2,52.464,52.464
1,0,52.466,52.466
0,1,52.468,52.468
1,1,52.47,52.47
4,1,52.472,52.472
1,1,52.474,52.474
2,0,52.476,52.476
0,0,52.478,52.478
0,2,52.48,52.48
3,0,52.482,52.482
0,1,52.484,52.484
0,1,52.486,52.486
0,1,52.488,52.488
0,1,52.49,52.49
0,1,52.492,52.492
1,1,52.494,52.494
1,0,52.496,52.496
0,1,52.498,52.498
0,1,52.5,52.5
0,1,52.502,52.502
1,0,52.504,52.504
1,0,52.506,52.506
1,0,52.508,52.508
0,0,52.51,52.51
1,0,52.512,52.512
0,0,52.514,52.514
1,2,52.516,52.516
1,3,52.518,52.518
0,0,52.52,52.52
0,0,52.522,52.522
2,0,52.524,52.524
0,0,52.526,52.526
0,0,52.528,52.528
1,0,52.53,52.53
0,1,52.532,52.532
1,0,52.534,52.534
0,1,52.536,52.536
2,1,52.538,52.538
0,1,52.54,52.54
0,0,52.542,52.542
2,0,52.544,52.544
0,1,52.546,52.546
0,0,52.548,52.548
0,1,52.55,52.55
1,2,52.552,52.552
4,0,52.554,52.554
0,1,52.556,52.556
0,3,52.558,52.558
0,1,52.56,52.56
2,0,52.562,52.562
0,1,52.564,52.564
1,0,52.566,52.566
0,0,52.568,52.568
0,1,52.57,52.57
1,0,52.572,52.572
2,1,52.574,52.574
1,0,52.576,52.576
2,1,52.578,52.578
1,0,52.58,52.58
0,0,52.582,52.582
3,1,52.584,52.584
0,2,52.586,52.586
0,2,52.588,52.588
0,0,52.59,52.59
0,1,52.592,52.592
2,2,52.594,52.594
0,0,52.596,52.596
0,2,52.598,52.598
2,0,52.6,52.6
0,0,52.602,52.602
1,0,52.604,52.604
0,0,52.606,52.606
0,0,52.608,52.608
1,2,52.61,52.61
0,2,52.612,52.612
0,0,52.614,52.614
0,2,52.616,52.616
0,0,52.618,52.618
0,0,52.62,52.62
1,1,52.622,52.622
1,0,52.624,52.624
0,0,52.626,52.626
0,0,52.628,52.628
0,0,52.63,52.63
0,1,52.632,52.632
0,1,52.634,52.634
0,0,52.636,52.636
3,1,52.638,52.638
1,0,52.64,52.64
1,0,52.642,52.642
1,1,52.644,52.644
1,1,52.646,52.646
2,0,52.648,52.648
3,0,52.65,52.65
0,1,52.652,52.652
2,1,52.654,52.654
1,0,52.656,52.656
0,0,52.658,52.658
0,0,52.66,52.66
0,0,52.662,52.662
0,0,52.664,52.664
0,0,52.666,52.666
1,0,52.668,52.668
0,0,52.67,52.67
1,1,52.672,52.672
1,1,52.674,52.674
2,1,52.676,52.676
2,0,52.678,52.678
0,2,52.68,52.68
0,0,52.682,52.682
0,0,52.684,52.684
0,2,52.686,52.686
0,2,52.688,52.688
0,0,52.69,52.69
0,0,52.692,52.692
1,1,52.694,52.694
0,0,52.696,52.696
0,0,52.698,52.698
1,1,52.7,52.7
0,0,52.702,52.702
2,0,52.704,52.704
0,0,52.706,52.706
0,0,52.708,52.708
0,0,52.71,52.71
0,2,52.712,52.712
0,1,52.714,52.714
0,0,52.716,52.716
0,0,52.718,52.718
0,0,52.72,52.72
1,2,52.722,52.722
0,0,52.724,52.724
0,0,52.726,52.726
1,1,52.728,52.728
1,1,52.73,52.73
0,2,52.732,52.732
0,0,52.734,52.734
0,0,52.736,52.736
2,0,52.738,52.738
0,0,52.74,52.74
0,1,52.742,52.742
0,0,52.744,52.744
2,0,52.746,52.746
2,0,52.748,52.748
3,0,52.75,52.75
0,0,52.752,52.752
0,0,52.754,52.754
1,0,52.756,52.756
1,0,52.758,52.758
2,1,52.76,52.76
0,0,52.762,52.762
1,0,52.764,52.764
0,0,52.766,52.766
4,0,52.768,52.768
1,0,52.77,52.77
0,0,52.772,52.772
2,0,52.774,52.774
0,1,52.776,52.776
0,0,52.778,52.778
1,0,52.78,52.78
1,0,52.782,52.782
2,2,52.784,52.784
1,2,52.786,52.786
0,0,52.788,52.788
3,0,52.79,52.79
2,0,52.792,52.792
1,0,52.794,52.794
0,1,52.796,52.796
1,0,52.798,52.798
1,0,52.8,52.8
2,0,52.802,52.802
0,0,52.804,52.804
0,0,52.806,52.806
0,0,52.808,52.808
2,1,52.81,52.81
1,0,52.812,52.812
0,0,52.814,52.814
0,1,52.816,52.816
0,0,52.818,52.818
3,0,52.82,52.82
1,0,52.822,52.822
1,2,52.824,52.824
0,0,52.826,52.826
0,0,52.828,52.828
1,1,52.83,52.83
0,0,52.832,52.832
0,1,52.834,52.834
1,1,52.836,52.836
3,0,52.838,52.838
4,0,52.84,52.84
0,0,52.842,52.842
0,1,52.844,52.844
1,0,52.846,52.846
1,1,52.848,52.848
1,0,52.85,52.85
0,0,52.852,52.852
0,0,52.854,52.854
1,0,52.856,52.856
0,0,52.858,52.858
0,0,52.86,52.86
2,0,52.862,52.862
0,0,52.864,52.864
1,0,52.866,52.866
1,0,52.868,52.868
1,1,52.87,52.87
2,1,52.872,52.872
0,1,52.874,52.874
1,0,52.876,52.876
0,1,52.878,52.878
0,0,52.88,52.88
1,2,52.882,52.882
1,0,52.884,52.884
1,1,52.886,52.886
0,3,52.888,52.888
1,1,52.89,52.89
0,0,52.892,52.892
0,0,52.894,52.894
1,0,52.896,52.896
1,0,52.898,52.898
1,0,52.9,52.9
0,1,52.902,52.902
1,1,52.904,52.904
1,0,52.906,52.906
0,1,52.908,52.908
1,1,52.91,52.91
1,0,52.912,52.912
1,0,52.914,52.914
0,1,52.916,52.916
0,1,52.918,52.918
1,1,52.92,52.92
0,1,52.922,52.922
1,1,52.924,52.924
1,1,52.926,52.926
0,0,52.928,52.928
0,0,52.93,52.93
0,1,52.932,52.932
0,1,52.934,52.934
1,0,52.936,52.936
1,2,52.938,52.938
0,3,52.94,52.94
1,0,52.942,52.942
0,0,52.944,52.944
0,0,52.946,52.946
1,3,52.948,52.948
1,0,52.95,52.95
0,2,52.952,52.952
0,2,52.954,52.954
0,0,52.956,52.956
1,0,52.958,52.958
0,1,52.96,52.96
1,0,52.962,52.962
0,0,52.964,52.964
0,0,52.966,52.966
1,0,52.968,52.968
0,0,52.97,52.97
1,0,52.972,52.972
0,0,52.974,52.974
2,0,52.976,52.976
2,1,52.978,52.978
2,2,52.98,52.98
0,1,52.982,52.982
3,2,52.984,52.984
0,1,52.986,52.986
1,1,52.988,52.988
0,0,52.99,52.99
0,1,52.992,52.992
1,0,52.994,52.994
0,0,52.996,52.996
0,0,52.998,52.998
1,0,53,53
